times,egoAcc,actVel,actAcc,disInit,DTC,PET,isCollision
1,2.9,46,1.5,96,35.0485449283909,3600,Success
1,2.9,46,1.5,96,34.2221392222067,3520,Success
1,2.9,46,1.5,96,33.3960262670255,3440,Success
1,2.9,46,2.5,96,35.4158889855235,3640,Success
1,2.9,46,2.5,96,34.5893588425169,3560,Success
1,2.9,46,2.5,96,33.7631135511959,3480,Success
1,2.9,46,0.5,98,35.1955422366775,3620,Success
1,2.9,46,0.5,98,34.3708050624595,3540,Success
1,2.9,46,0.5,98,33.6272412399785,3460,Success
1,2.9,46,1.5,98,37.0330118267329,3780,Success
1,2.9,46,1.5,98,36.2059719021662,3700,Success
1,2.9,46,1.5,98,35.3791852409547,3620,Success
1,2.9,46,2.5,98,37.4006258564271,3820,Success
1,2.9,46,2.5,98,36.5734780578742,3740,Success
1,2.9,46,2.5,98,35.7465770005856,3660,Success
1,2.9,46,0.5,100,37.1801180226329,3800,Success
1,2.9,46,0.5,100,36.3547546726877,3720,Success
1,2.9,46,0.5,100,35.6105929637052,3640,Success
1,2.9,46,1.5,100,39.0188572029102,3960,Success
1,2.9,46,1.5,100,38.1912660551361,3880,Success
1,2.9,46,1.5,100,37.3638954555063,3800,Success
1,2.9,46,2.5,100,39.3867063297448,4000,Success
1,2.9,46,2.5,100,38.5590210659102,3920,Success
1,2.9,46,2.5,100,37.7315509187457,3840,Success
1,2.9,46,0.5,102,39.1660581872497,3980,Success
1,2.9,46,0.5,102,38.3401503428937,3900,Success
1,2.9,46,0.5,102,37.5954700787222,3820,Success
1,2.9,46,1.5,102,41.0059059015961,4140,Success
1,2.9,46,1.5,102,40.1778326938564,4060,Success
1,2.9,46,1.5,102,39.3499527037791,3980,Success
1,2.9,46,2.5,102,41.3739609912513,4180,Success
1,2.9,46,2.5,102,40.5458051883047,4100,Success
1,2.9,46,2.5,102,39.7178380440457,4020,Success
1,2.9,46,0.5,104,41.1531899013355,4160,Success
1,2.9,46,0.5,104,40.3268056722614,4080,Success
1,2.9,46,0.5,104,39.5816727876557,4000,Success
1,2.9,46,1.5,104,42.9940111541843,4320,Success
1,2.9,46,1.5,104,42.1655139758952,4240,Success
1,2.9,46,1.5,104,41.3371870086035,4160,Success
1,2.9,46,2.5,104,43.3622476820671,4360,Success
1,2.9,46,2.5,104,42.5336776280053,4280,Success
1,2.9,46,2.5,104,41.7052739305312,4200,Success
1,2.9,47,0.5,82,18.1621034071174,2060,Success
1,2.9,47,0.5,82,17.3086961792285,1960,Success
1,2.9,47,0.5,82,16.5785269488075,1880,Success
1,2.9,47,1.5,82,20.6236004447104,2280,Success
1,2.9,47,1.5,82,19.6710857182824,2200,Success
1,2.9,47,1.5,82,18.7201129739671,2100,Success
1,2.9,47,2.5,82,21.1180460643281,2320,Success
1,2.9,47,2.5,82,20.164796411037,2240,Success
1,2.9,47,2.5,82,19.2130026300543,2160,Success
1,2.9,47,0.5,84,20.1181396191702,2240,Success
1,2.9,47,0.5,84,19.2615225853946,2140,Success
1,2.9,47,0.5,84,18.5283174374977,2060,Success
1,2.9,47,1.5,84,22.5872495560341,2460,Success
1,2.9,47,1.5,84,21.6320437853461,2380,Success
1,2.9,47,1.5,84,20.6780729968655,2280,Success
1,2.9,47,2.5,84,23.0829832111386,2500,Success
1,2.9,47,2.5,84,22.1271854423216,2420,Success
1,2.9,47,2.5,84,21.1725582600102,2340,Success
1,2.9,47,0.5,86,22.0803968333284,2420,Success
1,2.9,47,0.5,86,21.2212303287368,2320,Success
1,2.9,47,0.5,86,20.4856308012721,2240,Success
1,2.9,47,1.5,86,24.5556330316653,2640,Success
1,2.9,47,1.5,86,23.598248338573,2560,Success
1,2.9,47,1.5,86,22.6418674753553,2460,Success
1,2.9,47,2.5,86,25.0524150639069,2680,Success
1,2.9,47,2.5,86,24.0945467473458,2600,Success
1,2.9,47,2.5,86,23.1376331879529,2520,Success
1,2.9,47,0.5,88,24.0476514029508,2600,Success
1,2.9,47,0.5,88,23.1864275883808,2500,Success
1,2.9,47,0.5,88,22.4489077616545,2420,Success
1,2.9,47,1.5,88,26.5278882186246,2820,Success
1,2.9,47,1.5,88,25.5687153469639,2740,Success
1,2.9,47,1.5,88,24.6103690902001,2640,Success
1,2.9,47,2.5,88,27.0255345934834,2860,Success
1,2.9,47,2.5,88,26.0659617012393,2780,Success
1,2.9,47,2.5,88,25.1071774004979,2700,Success
1,2.9,47,0.5,90,26.0189787597641,2780,Success
1,2.9,47,0.5,90,25.1560715969325,2680,Success
1,2.9,47,0.5,90,24.4169889987052,2600,Success
1,2.9,47,1.5,90,28.5033488703986,3000,Success
1,2.9,47,1.5,90,27.5426909275442,2920,Success
1,2.9,47,1.5,90,26.5827215468993,2820,Success
1,2.9,47,2.5,90,29.0017160139814,3040,Success
1,2.9,47,2.5,90,28.0407235377619,2960,Success
1,2.9,47,2.5,90,27.0803897226544,2880,Success
1,2.9,47,0.5,92,27.9936678459126,2960,Success
1,2.9,47,0.5,92,27.1293663615232,2860,Success
1,2.9,47,0.5,92,26.3889954880378,2780,Success
1,2.9,47,1.5,92,30.4814925476968,3180,Success
1,2.9,47,1.5,92,29.5195881431116,3100,Success
1,2.9,47,1.5,92,28.5582632141404,3000,Success
1,2.9,47,2.5,92,30.9804668618991,3220,Success
1,2.9,47,2.5,92,30.0182799258335,3140,Success
1,2.9,47,2.5,92,29.0566486384799,3060,Success
1,2.9,47,0.5,94,29.9711631715702,3140,Success
1,2.9,47,0.5,94,29.1056941478741,3040,Success
1,2.9,47,0.5,94,28.3642491117317,2960,Success
1,2.9,47,1.5,94,32.4619039830951,3360,Success
1,2.9,47,1.5,94,31.4989434383278,3280,Success
1,2.9,47,1.5,94,30.5364750652957,3180,Success
1,2.9,47,2.5,94,32.9613944455433,3400,Success
1,2.9,47,2.5,94,31.9981931715562,3320,Success
1,2.9,47,2.5,94,31.0354648556393,3240,Success
1,2.9,47,0.5,96,31.9510246778209,3320,Success
1,2.9,47,0.5,96,31.084568473444,3220,Success
1,2.9,47,0.5,96,30.342218659901,3140,Success
1,2.9,47,1.5,96,34.4442490544034,3540,Success
1,2.9,47,1.5,96,33.4803859791732,3460,Success
1,2.9,47,1.5,96,32.5169443986914,3360,Success
1,2.9,47,2.5,96,34.9441818983724,3580,Success
1,2.9,47,2.5,96,33.9801120702132,3500,Success
1,2.9,47,2.5,96,33.0164480759783,3420,Success
1,2.9,47,0.5,98,33.9328993618052,3500,Success
1,2.9,47,0.5,98,33.0656011617137,3400,Success
1,2.9,47,0.5,98,32.3224822762215,3320,Success
1,2.9,47,1.5,98,36.4282559620959,3720,Success
1,2.9,47,1.5,98,35.4636156654601,3640,Success
1,2.9,47,1.5,98,34.4993390502011,3540,Success
1,2.9,47,2.5,98,36.9285707875014,3760,Success
1,2.9,47,2.5,98,35.9637516310164,3680,Success
1,2.9,47,2.5,98,34.9992832660581,3600,Success
1,2.9,47,0.5,100,35.9165008465131,3680,Success
1,2.9,47,0.5,100,35.0484788046979,3580,Success
1,2.9,47,0.5,100,34.3047008136723,3500,Success
1,2.9,47,1.5,100,38.413701395423,3900,Success
1,2.9,47,1.5,100,37.4483870938795,3820,Success
1,2.9,47,1.5,100,36.4833887349205,3720,Success
1,2.9,47,2.5,100,38.9143482826308,3940,Success
1,2.9,47,2.5,100,37.9488782296149,3860,Success
1,2.9,47,2.5,100,36.9837134154981,3780,Success
1,2.9,47,0.5,102,37.9015944254193,3860,Success
1,2.9,47,0.5,102,37.0329456537995,3760,Success
1,2.9,47,0.5,102,36.2885985883298,3680,Success
1,2.9,47,1.5,102,40.4004002149892,4080,Success
1,2.9,47,1.5,102,39.4344976803323,4000,Success
1,2.9,47,1.5,102,38.4688713281509,3900,Success
1,2.9,47,2.5,102,40.9013375531605,4120,Success
1,2.9,47,2.5,102,39.9352985712702,4040,Success
1,2.9,47,2.5,102,38.9695268111637,3960,Success
1,2.9,47,0.5,104,39.8879859492555,4040,Success
1,2.9,47,0.5,104,39.0187909871222,3940,Success
1,2.9,47,0.5,104,38.2739492494503,3860,Success
1,2.9,47,1.5,104,42.388197654483,4260,Success
1,2.9,47,1.5,104,41.4217787391196,4180,Success
1,2.9,47,1.5,104,40.4556026296818,4080,Success
1,2.9,47,2.5,104,42.8893904868603,4300,Success
1,2.9,47,2.5,104,41.9228513739805,4220,Success
1,2.9,47,2.5,104,40.9565475094464,4140,Success
1,2.9,48,0.5,82,16.8785515092366,1920,Success
1,2.9,48,0.5,82,16.0277321445941,1820,Success
1,2.9,48,0.5,82,15.3000266746062,1720,Success
1,2.9,48,1.5,82,19.9760573038333,2220,Success
1,2.9,48,1.5,82,18.8887766185021,2120,Success
1,2.9,48,1.5,82,17.8037080470494,2020,Success
1,2.9,48,2.5,82,20.6212037556896,2280,Success
1,2.9,48,2.5,82,19.5327415564665,2180,Success
1,2.9,48,2.5,82,18.4463273457669,2080,Success
1,2.9,48,0.5,84,18.8296241887902,2100,Success
1,2.9,48,0.5,84,17.9750327702972,2000,Success
1,2.9,48,0.5,84,17.2437408454969,1900,Success
1,2.9,48,1.5,84,21.9379087808677,2400,Success
1,2.9,48,1.5,84,20.8472931733532,2300,Success
1,2.9,48,1.5,84,19.7584376983182,2200,Success
1,2.9,48,2.5,84,22.5848464509378,2460,Success
1,2.9,48,2.5,84,21.4932839086984,2360,Success
1,2.9,48,2.5,84,20.4033596828756,2260,Success
1,2.9,48,0.5,86,20.7879468333038,2280,Success
1,2.9,48,0.5,86,19.9303942090125,2180,Success
1,2.9,48,0.5,86,19.1963085688937,2080,Success
1,2.9,48,1.5,86,23.9048350437305,2580,Success
1,2.9,48,1.5,86,22.8115336915176,2480,Success
1,2.9,48,1.5,86,21.7196548594945,2380,Success
1,2.9,48,2.5,86,24.5532247133025,2640,Success
1,2.9,48,2.5,86,23.4591531997203,2540,Success
1,2.9,48,2.5,86,22.3664119899398,2440,Success
1,2.9,48,0.5,88,22.7520318709062,2460,Success
1,2.9,48,0.5,88,21.8921138910472,2360,Success
1,2.9,48,0.5,88,21.1558116614805,2260,Success
1,2.9,48,1.5,88,25.8758931259034,2760,Success
1,2.9,48,1.5,88,24.7803980856186,2660,Success
1,2.9,48,1.5,88,23.6860685434484,2560,Success
1,2.9,48,2.5,88,26.5254756086878,2820,Success
1,2.9,48,2.5,88,25.4293460328878,2720,Success
1,2.9,48,2.5,88,24.3343109203474,2620,Success
1,2.9,48,0.5,90,24.7207697584433,2640,Success
1,2.9,48,0.5,90,23.8589335842758,2540,Success
1,2.9,48,0.5,90,23.1208443488757,2440,Success
1,2.9,48,1.5,90,27.8503586975495,2940,Success
1,2.9,48,1.5,90,26.7530494432519,2840,Success
1,2.9,48,1.5,90,25.6567067061315,2740,Success
1,2.9,48,2.5,90,28.5009326865946,3000,Success
1,2.9,48,2.5,90,27.4030946208065,2900,Success
1,2.9,48,2.5,90,26.3061675021651,2800,Success
1,2.9,48,0.5,92,26.6933168492545,2820,Success
1,2.9,48,0.5,92,25.8299043121015,2720,Success
1,2.9,48,0.5,92,25.0903541100257,2620,Success
1,2.9,48,1.5,92,29.8276665088453,3120,Success
1,2.9,48,1.5,92,28.7288402169567,3020,Success
1,2.9,48,1.5,92,27.6308240814999,2920,Success
1,2.9,48,2.5,92,30.4790733569359,3180,Success
1,2.9,48,2.5,92,29.3798018438562,3080,Success
1,2.9,48,2.5,92,28.2812964122182,2980,Success
1,2.9,48,0.5,94,28.6690206997912,3000,Success
1,2.9,48,0.5,94,27.8042974134137,2900,Success
1,2.9,48,0.5,94,27.0635379771672,2800,Success
1,2.9,48,1.5,94,31.8073691990895,3300,Success
1,2.9,48,1.5,94,30.707261804622,3200,Success
1,2.9,48,1.5,94,29.6078400494296,3100,Success
1,2.9,48,2.5,94,32.4594822389393,3360,Success
1,2.9,48,2.5,94,31.3589965573517,3260,Success
1,2.9,48,2.5,94,30.259161122658,3160,Success
1,2.9,48,0.5,96,30.6473690822002,3180,Success
1,2.9,48,0.5,96,29.78154445601,3080,Success
1,2.9,48,0.5,96,29.0397731264928,2980,Success
1,2.9,48,1.5,96,33.7891082177308,3480,Success
1,2.9,48,1.5,96,32.6879093490569,3380,Success
1,2.9,48,1.5,96,31.5872957674633,3280,Success
1,2.9,48,2.5,96,34.4418251239305,3540,Success
1,2.9,48,2.5,96,33.3403021804894,3440,Success
1,2.9,48,2.5,96,32.2393357856016,3340,Success
1,2.9,48,0.5,98,32.6279544097053,3360,Success
1,2.9,48,0.5,98,31.7611957001986,3260,Success
1,2.9,48,0.5,98,31.0185692941936,3160,Success
1,2.9,48,1.5,98,35.7725929136662,3660,Success
1,2.9,48,1.5,98,34.6704566775047,3560,Success
1,2.9,48,1.5,98,33.568823973336,3460,Success
1,2.9,48,2.5,98,36.425830145498,3720,Success
1,2.9,48,2.5,98,35.3234141990607,3620,Success
1,2.9,48,2.5,98,34.2214782124232,3520,Success
1,2.9,48,0.5,100,34.6104484239507,3540,Success
1,2.9,48,0.5,100,33.7428907892057,3440,Success
1,2.9,48,0.5,100,32.999535448756,3340,Success
1,2.9,48,1.5,100,37.7575852456705,3840,Success
1,2.9,48,1.5,100,36.6546381429454,3740,Success
1,2.9,48,1.5,100,35.552127312412,3640,Success
1,2.9,48,2.5,100,38.4112739405249,3900,Success
1,2.9,48,2.5,100,37.3080837753865,3800,Success
1,2.9,48,2.5,100,36.2053103696225,3700,Success
1,2.9,48,0.5,102,36.5945838628854,3720,Success
1,2.9,48,0.5,102,35.7263376812475,3620,Success
1,2.9,48,0.5,102,34.98235599502,3520,Success
1,2.9,48,1.5,102,39.7438884326481,4020,Success
1,2.9,48,1.5,102,38.6402352548638,3920,Success
1,2.9,48,1.5,102,37.536962519096,3820,Success
1,2.9,48,2.5,102,40.3979713281548,4080,Success
1,2.9,48,2.5,102,39.2941056216972,3980,Success
1,2.9,48,2.5,102,38.1906040688514,3880,Success
1,2.9,48,0.5,104,38.580140970064,3900,Success
1,2.9,48,0.5,104,37.7112972506975,3800,Success
1,2.9,48,0.5,104,36.9667734866514,3700,Success
1,2.9,48,1.5,104,41.73133841173,4200,Success
1,2.9,48,1.5,104,40.6270666925526,4100,Success
1,2.9,48,1.5,104,39.5231286932659,4000,Success
1,2.9,48,2.5,104,42.3857675089127,4260,Success
1,2.9,48,2.5,104,41.2813089009487,4160,Success
1,2.9,48,2.5,104,40.1771703112497,4060,Success
