times,actRea,egoAcc,actVel,actAcc,disInit,DTC,PET,isCollision
1,1,2.9,43,1.5,102,42.5162462710148,4280,Success
1,1,2.9,43,2.5,102,42.6082422474424,4280,Success
1,1,2.9,43,0.5,103,43.0502223521408,4320,Success
1,1,2.9,43,1.5,103,43.5105454869761,4360,Success
1,1,2.9,43,2.5,103,43.6025629215955,4380,Success
1,1,2.9,43,0.5,104,44.0446444468021,4420,Success
1,1,2.9,43,1.5,104,44.5050703470521,4460,Success
1,1,2.9,43,2.5,104,44.5971079830517,4460,Success
1,1,2.9,44,0.5,82,21.4582490276473,2360,Success
1,1,2.9,44,1.5,82,22.2666290215501,2440,Success
1,1,2.9,44,2.5,82,22.428332171273,2440,Success
1,1,2.9,44,0.5,83,22.4405420390414,2440,Success
1,1,2.9,44,1.5,83,23.2499168494025,2520,Success
1,1,2.9,44,2.5,83,23.4118088782877,2540,Success
1,1,2.9,44,0.5,84,23.4240328772774,2540,Success
1,1,2.9,44,1.5,84,24.2343053386499,2620,Success
1,1,2.9,44,2.5,84,24.3963680847808,2620,Success
1,1,2.9,44,0.5,85,24.408604859914,2620,Success
1,1,2.9,44,1.5,85,25.2196899728241,2700,Success
1,1,2.9,44,2.5,85,25.3819075145478,2720,Success
1,1,2.9,44,0.5,86,25.3941558774565,2720,Success
1,1,2.9,44,1.5,86,26.2059789749683,2800,Success
1,1,2.9,44,2.5,86,26.3683372980862,2800,Success
1,1,2.9,44,0.5,87,26.3805962024092,2800,Success
1,1,2.9,44,1.5,87,27.1930914363693,2880,Success
1,1,2.9,44,2.5,87,27.3555781585659,2900,Success
1,1,2.9,44,0.5,88,27.367846679482,2900,Success
1,1,2.9,44,1.5,88,28.1809557636714,2980,Success
1,1,2.9,44,2.5,88,28.343559905088,2980,Success
1,1,2.9,44,0.5,89,28.3558372222703,2980,Success
1,1,2.9,44,1.5,89,29.1695083833014,3060,Success
1,1,2.9,44,2.5,89,29.3322201745381,3080,Success
1,1,2.9,44,0.5,90,29.3445055578817,3080,Success
1,1,2.9,44,1.5,90,30.1586926550819,3160,Success
1,1,2.9,44,2.5,90,30.3215033757322,3160,Success
1,1,2.9,44,0.5,91,30.3337961733465,3160,Success
1,1,2.9,44,1.5,91,31.1484579568714,3240,Success
1,1,2.9,44,2.5,91,31.3113597991006,3260,Success
1,1,2.9,44,0.5,92,31.3236594271602,3260,Success
1,1,2.9,44,1.5,92,32.1387589097819,3340,Success
1,1,2.9,44,2.5,92,32.3017448625538,3340,Success
1,1,2.9,44,0.5,93,32.3140507966827,3340,Success
1,1,2.9,44,1.5,93,33.1295547195358,3420,Success
1,1,2.9,44,2.5,93,33.2926184699486,3440,Success
1,1,2.9,44,0.5,94,33.3049302378736,3440,Success
1,1,2.9,44,1.5,94,34.1208086142367,3520,Success
1,1,2.9,44,2.5,94,34.2839444631023,3520,Success
1,1,2.9,44,0.5,95,34.2962616383664,3520,Success
1,1,2.9,44,1.5,95,35.1124873625538,3600,Success
1,1,2.9,44,2.5,95,35.2756901518874,3620,Success
1,1,2.9,44,0.5,96,35.2880123484474,3620,Success
1,1,2.9,44,1.5,96,36.1045608592667,3700,Success
1,1,2.9,44,2.5,96,36.2678259097805,3700,Success
1,1,2.9,44,0.5,97,36.2801527773485,3700,Success
1,1,2.9,44,1.5,97,37.097001767478,3780,Success
1,1,2.9,44,2.5,97,37.2603248245093,3800,Success
1,1,2.9,44,0.5,98,37.2726560445219,3800,Success
1,1,2.9,44,1.5,98,38.0897852086878,3880,Success
1,1,2.9,44,2.5,98,38.2531623952689,3880,Success
1,1,2.9,44,0.5,99,38.2654976773879,3880,Success
1,1,2.9,44,1.5,99,39.0828884934507,3960,Success
1,1,2.9,44,2.5,99,39.2463162694472,3980,Success
1,1,2.9,44,0.5,100,39.2586553485115,3980,Success
1,1,2.9,44,1.5,100,40.0762908865676,4060,Success
1,1,2.9,44,2.5,100,40.2397660129925,4060,Success
1,1,2.9,44,0.5,101,40.2521086463556,4060,Success
1,1,2.9,44,1.5,101,41.0699734017725,4140,Success
1,1,2.9,44,2.5,101,41.2334929095284,4160,Success
1,1,2.9,44,0.5,102,41.2458388747256,4160,Success
1,1,2.9,44,1.5,102,42.0639186216926,4240,Success
1,1,2.9,44,2.5,102,42.2274797841166,4240,Success
1,1,2.9,44,0.5,103,42.2398288768159,4240,Success
1,1,2.9,44,1.5,103,43.0581105395358,4320,Success
1,1,2.9,44,2.5,103,43.2217108482198,4340,Success
1,1,2.9,44,0.5,104,43.2340628804164,4340,Success
1,1,2.9,44,1.5,104,44.0525344195161,4420,Success
1,1,2.9,44,2.5,104,44.2161715629567,4420,Success
1,1,2.9,45,0.5,82,20.5072404137529,2280,Success
1,1,2.9,45,1.5,82,21.7690183637909,2380,Success
1,1,2.9,45,2.5,82,22.0216257789918,2420,Success
1,1,2.9,45,0.5,83,21.4882445409228,2360,Success
1,1,2.9,45,1.5,83,22.7517041090976,2480,Success
1,1,2.9,45,2.5,83,23.0046211741841,2500,Success
1,1,2.9,45,0.5,84,22.4705760408904,2460,Success
1,1,2.9,45,1.5,84,23.7355490224407,2560,Success
1,1,2.9,45,2.5,84,23.9887455317653,2600,Success
1,1,2.9,45,0.5,85,23.4541015619853,2540,Success
1,1,2.9,45,1.5,85,24.7204412976391,2660,Success
1,1,2.9,45,2.5,85,24.9738908228213,2680,Success
1,1,2.9,45,0.5,86,24.4387049038613,2640,Success
1,1,2.9,45,1.5,86,25.7062829614364,2740,Success
1,1,2.9,45,2.5,86,25.9599622828263,2780,Success
1,1,2.9,45,0.5,87,25.4242843656581,2720,Success
1,1,2.9,45,1.5,87,26.6929878124435,2840,Success
1,1,2.9,45,2.5,87,26.9468764495958,2860,Success
1,1,2.9,45,0.5,88,26.4107505679961,2820,Success
1,1,2.9,45,1.5,88,27.6804797155712,2920,Success
1,1,2.9,45,2.5,88,27.9345595373095,2960,Success
1,1,2.9,45,0.5,89,27.3980246535623,2900,Success
1,1,2.9,45,1.5,89,28.6686911828644,3020,Success
1,1,2.9,45,2.5,89,28.9229460817252,3040,Success
1,1,2.9,45,0.5,90,28.3860367921599,3000,Success
1,1,2.9,45,1.5,90,29.6575621864894,3100,Success
1,1,2.9,45,2.5,90,29.911977805546,3140,Success
1,1,2.9,45,0.5,91,29.374724932131,3080,Success
1,1,2.9,45,1.5,91,30.6470391609869,3200,Success
1,1,2.9,45,2.5,91,30.9016026635317,3220,Success
1,1,2.9,45,0.5,92,30.3640337523126,3180,Success
1,1,2.9,45,1.5,92,31.6370741606797,3280,Success
1,1,2.9,45,2.5,92,31.8917740351595,3320,Success
1,1,2.9,45,0.5,93,31.3539137781315,3260,Success
1,1,2.9,45,1.5,93,32.6276241449354,3380,Success
1,1,2.9,45,2.5,93,32.882450039031,3400,Success
1,1,2.9,45,0.5,94,32.344320632758,3360,Success
1,1,2.9,45,1.5,94,33.6186503693136,3460,Success
1,1,2.9,45,2.5,94,33.8735929482304,3500,Success
1,1,2.9,45,0.5,95,33.3352143999551,3440,Success
1,1,2.9,45,1.5,95,34.6101178648192,3560,Success
1,1,2.9,45,2.5,95,34.8651686897824,3580,Success
1,1,2.9,45,0.5,96,34.3265590797447,3540,Success
1,1,2.9,45,1.5,96,35.6019949907983,3640,Success
1,1,2.9,45,2.5,96,35.8571464144837,3680,Success
1,1,2.9,45,0.5,97,35.3183221215569,3620,Success
1,1,2.9,45,1.5,97,36.5942530496569,3740,Success
1,1,2.9,45,2.5,97,36.8494981258764,3760,Success
1,1,2.9,45,0.5,98,36.3104740223445,3720,Success
1,1,2.9,45,1.5,98,37.5868659536889,3820,Success
1,1,2.9,45,2.5,98,37.842198359123,3860,Success
1,1,2.9,45,0.5,99,37.3029879793962,3800,Success
1,1,2.9,45,1.5,99,38.5798099360043,3920,Success
1,1,2.9,45,2.5,99,38.8352239021535,3940,Success
1,1,2.9,45,0.5,100,38.2958395893868,3900,Success
1,1,2.9,45,1.5,100,39.5730632989163,4000,Success
1,1,2.9,45,2.5,100,39.8285535527536,4040,Success
1,1,2.9,45,0.5,101,39.2890065866607,3980,Success
1,1,2.9,45,1.5,101,40.5666061942632,4100,Success
1,1,2.9,45,2.5,101,40.8221679063207,4120,Success
1,1,2.9,45,0.5,102,40.2824686149295,4080,Success
1,1,2.9,45,1.5,102,41.5604204310484,4180,Success
1,1,2.9,45,2.5,102,41.8160491698778,4220,Success
1,1,2.9,45,0.5,103,41.2762070275262,4160,Success
1,1,2.9,45,1.5,103,42.5544893065293,4280,Success
1,1,2.9,45,2.5,103,42.8101809986431,4300,Success
1,1,2.9,45,0.5,104,42.270204712145,4260,Success
1,1,2.9,45,1.5,104,43.5487974574941,4360,Success
1,1,2.9,45,2.5,104,43.8045483520364,4400,Success
1,1,2.9,46,0.5,82,19.4065857194884,2180,Success
1,1,2.9,46,1.5,82,21.2212957504485,2340,Success
1,1,2.9,46,2.5,82,21.5848057551717,2380,Success
1,1,2.9,46,0.5,83,20.3859135457353,2260,Success
1,1,2.9,46,1.5,83,22.203280228568,2420,Success
1,1,2.9,46,2.5,83,22.5672603053261,2460,Success
1,1,2.9,46,0.5,84,21.3667431344563,2360,Success
1,1,2.9,46,1.5,84,23.1864931740876,2520,Success
1,1,2.9,46,2.5,84,23.5508967343615,2560,Success
1,1,2.9,46,0.5,85,22.3489179473469,2440,Success
1,1,2.9,46,1.5,85,24.170814006983,2600,Success
1,1,2.9,46,2.5,85,24.5356003770815,2640,Success
1,1,2.9,46,0.5,86,23.3323022975089,2540,Success
1,1,2.9,46,1.5,86,25.1561373164459,2700,Success
1,1,2.9,46,2.5,86,25.521270834283,2740,Success
1,1,2.9,46,0.5,87,24.3167780162727,2620,Success
1,1,2.9,46,1.5,87,26.1423705644709,2780,Success
1,1,2.9,46,2.5,87,26.5078198358219,2820,Success
1,1,2.9,46,0.5,88,25.3022417347928,2720,Success
1,1,2.9,46,1.5,88,27.1294321915917,2880,Success
1,1,2.9,46,2.5,88,27.4951694741365,2920,Success
1,1,2.9,46,0.5,89,26.2886026530537,2800,Success
1,1,2.9,46,1.5,89,28.1172500454712,2960,Success
1,1,2.9,46,2.5,89,28.4832507358806,3000,Success
1,1,2.9,46,0.5,90,27.2757806979877,2900,Success
1,1,2.9,46,1.5,90,29.10576007031,3060,Success
1,1,2.9,46,2.5,90,29.4720022749302,3100,Success
1,1,2.9,46,0.5,91,28.2637049942747,2980,Success
1,1,2.9,46,1.5,91,30.0949052082184,3140,Success
1,1,2.9,46,2.5,91,30.4613693819638,3180,Success
1,1,2.9,46,0.5,92,29.2523125879732,3080,Success
1,1,2.9,46,1.5,92,31.0846344738224,3240,Success
1,1,2.9,46,2.5,92,31.4513031150268,3280,Success
1,1,2.9,46,0.5,93,30.2415473757986,3160,Success
1,1,2.9,46,1.5,93,32.0749021712124,3320,Success
1,1,2.9,46,2.5,93,32.4417595626255,3360,Success
1,1,2.9,46,0.5,94,31.2313592026089,3260,Success
1,1,2.9,46,1.5,94,33.0656672284518,3420,Success
1,1,2.9,46,2.5,94,33.432699216479,3460,Success
1,1,2.9,46,0.5,95,32.2217030972116,3340,Success
1,1,2.9,46,1.5,95,34.0568926296515,3500,Success
1,1,2.9,46,2.5,95,34.424086435435,3540,Success
1,1,2.9,46,0.5,96,33.2125386224925,3440,Success
1,1,2.9,46,1.5,96,35.0485449283909,3600,Success
1,1,2.9,46,2.5,96,35.4158889855235,3640,Success
1,1,2.9,46,0.5,97,34.2038293204887,3520,Success
1,1,2.9,46,1.5,97,36.0405938292663,3680,Success
1,1,2.9,46,2.5,97,36.4080776438745,3720,Success
1,1,2.9,46,0.5,98,35.1955422366775,3620,Success
1,1,2.9,46,1.5,98,37.0330118267329,3780,Success
1,1,2.9,46,2.5,98,37.4006258564271,3820,Success
1,1,2.9,46,0.5,99,36.1876475106474,3700,Success
1,1,2.9,46,1.5,99,38.025773892329,3860,Success
1,1,2.9,46,2.5,99,38.3935094411285,3900,Success
1,1,2.9,46,0.5,100,37.1801180226329,3800,Success
1,1,2.9,46,1.5,100,39.0188572029102,3960,Success
1,1,2.9,46,2.5,100,39.3867063297448,4000,Success
1,1,2.9,46,0.5,101,38.1729290872478,3880,Success
1,1,2.9,46,1.5,101,40.0122409037772,4040,Success
1,1,2.9,46,2.5,101,40.380196342569,4080,Success
1,1,2.9,46,0.5,102,39.1660581872497,3980,Success
1,1,2.9,46,1.5,102,41.0059059015961,4140,Success
1,1,2.9,46,2.5,102,41.3739609912513,4180,Success
1,1,2.9,46,0.5,103,40.1594847413835,4060,Success
1,1,2.9,46,1.5,103,41.9998346828425,4220,Success
1,1,2.9,46,2.5,103,42.3679833057545,4260,Success
1,1,2.9,46,0.5,104,41.1531899013355,4160,Success
1,1,2.9,46,1.5,104,42.9940111541843,4320,Success
1,1,2.9,46,2.5,104,43.3622476820671,4360,Success
1,1,2.9,47,0.5,82,18.1621034071174,2060,Success
1,1,2.9,47,1.5,82,20.6236004447104,2280,Success
1,1,2.9,47,2.5,82,21.1180460643281,2320,Success
1,1,2.9,47,0.5,83,19.1392525857228,2140,Success
1,1,2.9,47,1.5,83,21.6047697263264,2380,Success
1,1,2.9,47,2.5,83,22.0998935646678,2420,Success
1,1,2.9,47,0.5,84,20.1181396191702,2240,Success
1,1,2.9,47,1.5,84,22.5872495560341,2460,Success
1,1,2.9,47,2.5,84,23.0829832111386,2500,Success
1,1,2.9,47,0.5,85,21.0985753398421,2320,Success
1,1,2.9,47,1.5,85,23.5709087748045,2560,Success
1,1,2.9,47,2.5,85,24.0671926745606,2600,Success
1,1,2.9,47,0.5,86,22.0803968333284,2420,Success
1,1,2.9,47,1.5,86,24.5556330316653,2640,Success
1,1,2.9,47,2.5,86,25.0524150639069,2680,Success
1,1,2.9,47,0.5,87,23.0634630752243,2500,Success
1,1,2.9,47,1.5,87,25.5413221939264,2740,Success
1,1,2.9,47,2.5,87,26.0385565820946,2780,Success
1,1,2.9,47,0.5,88,24.0476514029508,2600,Success
1,1,2.9,47,1.5,88,26.5278882186246,2820,Success
1,1,2.9,47,2.5,88,27.0255345934834,2860,Success
1,1,2.9,47,0.5,89,25.0328546434361,2680,Success
1,1,2.9,47,1.5,89,27.5152533927683,2920,Success
1,1,2.9,47,2.5,89,28.0132760216756,2960,Success
1,1,2.9,47,0.5,90,26.0189787597641,2780,Success
1,1,2.9,47,1.5,90,28.5033488703986,3000,Success
1,1,2.9,47,2.5,90,29.0017160139814,3040,Success
1,1,2.9,47,0.5,91,27.0059409113613,2860,Success
1,1,2.9,47,1.5,91,29.4921134500029,3100,Success
1,1,2.9,47,2.5,91,29.9907968224656,3140,Success
1,1,2.9,47,0.5,92,27.9936678459126,2960,Success
1,1,2.9,47,1.5,92,30.4814925476968,3180,Success
1,1,2.9,47,2.5,92,30.9804668618991,3220,Success
1,1,2.9,47,0.5,93,28.9820945590607,3040,Success
1,1,2.9,47,1.5,93,31.4714373307447,3280,Success
1,1,2.9,47,2.5,93,31.9706799129913,3320,Success
1,1,2.9,47,0.5,94,29.9711631715702,3140,Success
1,1,2.9,47,1.5,94,32.4619039830951,3360,Success
1,1,2.9,47,2.5,94,32.9613944455433,3400,Success
1,1,2.9,47,0.5,95,30.9608219841011,3220,Success
1,1,2.9,47,1.5,95,33.452853080157,3460,Success
1,1,2.9,47,2.5,95,33.9525730410783,3500,Success
1,1,2.9,47,0.5,96,31.9510246778209,3320,Success
1,1,2.9,47,1.5,96,34.4442490544034,3540,Success
1,1,2.9,47,2.5,96,34.9441818983724,3580,Success
1,1,2.9,47,0.5,97,32.9417296353932,3400,Success
1,1,2.9,47,1.5,97,35.4360597368371,3640,Success
1,1,2.9,47,2.5,97,35.9361904083808,3680,Success
1,1,2.9,47,0.5,98,33.9328993618052,3500,Success
1,1,2.9,47,1.5,98,36.4282559620959,3720,Success
1,1,2.9,47,2.5,98,36.9285707875014,3760,Success
1,1,2.9,47,0.5,99,34.9244999883947,3580,Success
1,1,2.9,47,1.5,99,37.4208112271648,3820,Success
1,1,2.9,47,2.5,99,37.9212977600787,3860,Success
1,1,2.9,47,0.5,100,35.9165008465131,3680,Success
1,1,2.9,47,1.5,100,38.413701395423,3900,Success
1,1,2.9,47,2.5,100,38.9143482826308,3940,Success
1,1,2.9,47,0.5,101,36.9088740997264,3760,Success
1,1,2.9,47,1.5,101,39.4069044391779,4000,Success
1,1,2.9,47,2.5,101,39.9077013035617,4040,Success
1,1,2.9,47,0.5,102,37.9015944254193,3860,Success
1,1,2.9,47,1.5,102,40.4004002149892,4080,Success
1,1,2.9,47,2.5,102,40.9013375531605,4120,Success
1,1,2.9,47,0.5,103,38.8946387382587,3940,Success
1,1,2.9,47,1.5,103,41.3941702670275,4180,Success
1,1,2.9,47,2.5,103,41.8952393595396,4220,Success
1,1,2.9,47,0.5,104,39.8879859492555,4040,Success
1,1,2.9,47,1.5,104,42.388197654483,4260,Success
1,1,2.9,47,2.5,104,42.8893904868603,4300,Success
1,1,2.9,48,0.5,82,16.8785515092366,1920,Success
1,1,2.9,48,1.5,82,19.9760573038333,2220,Success
1,1,2.9,48,2.5,82,20.6212037556896,2280,Success
1,1,2.9,48,0.5,83,17.8530696955727,2020,Success
1,1,2.9,48,1.5,83,20.9562790662173,2320,Success
1,1,2.9,48,2.5,83,21.6023696574372,2380,Success
1,1,2.9,48,0.5,84,18.8296241887902,2100,Success
1,1,2.9,48,1.5,84,21.9379087808677,2400,Success
1,1,2.9,48,2.5,84,22.5848464509378,2460,Success
1,1,2.9,48,0.5,85,19.8079827531782,2200,Success
1,1,2.9,48,1.5,85,22.9208024846784,2500,Success
1,1,2.9,48,2.5,85,23.5685029324568,2560,Success
1,1,2.9,48,0.5,86,20.7879468333038,2280,Success
1,1,2.9,48,1.5,86,23.9048350437305,2580,Success
1,1,2.9,48,2.5,86,24.5532247133025,2640,Success
1,1,2.9,48,0.5,87,21.7693457188457,2380,Success
1,1,2.9,48,1.5,87,24.8898971951974,2680,Success
1,1,2.9,48,2.5,87,25.5389116287915,2740,Success
1,1,2.9,48,0.5,88,22.7520318709062,2460,Success
1,1,2.9,48,1.5,88,25.8758931259034,2760,Success
1,1,2.9,48,2.5,88,26.5254756086878,2820,Success
1,1,2.9,48,0.5,89,23.7358771511655,2560,Success
1,1,2.9,48,1.5,89,26.8627384780897,2860,Success
1,1,2.9,48,2.5,89,27.5128389166406,2920,Success
1,1,2.9,48,0.5,90,24.7207697584433,2640,Success
1,1,2.9,48,1.5,90,27.8503586975495,2940,Success
1,1,2.9,48,2.5,90,28.5009326865946,3000,Success
1,1,2.9,48,0.5,91,25.7066117237287,2740,Success
1,1,2.9,48,1.5,91,28.8386876578902,3040,Success
1,1,2.9,48,2.5,91,29.4896956996749,3100,Success
1,1,2.9,48,0.5,92,26.6933168492545,2820,Success
1,1,2.9,48,1.5,92,29.8276665088453,3120,Success
1,1,2.9,48,2.5,92,30.4790733569359,3180,Success
1,1,2.9,48,0.5,93,27.6808090030361,2920,Success
1,1,2.9,48,1.5,93,30.8172427074255,3220,Success
1,1,2.9,48,2.5,93,31.4690168125279,3280,Success
1,1,2.9,48,0.5,94,28.6690206997912,3000,Success
1,1,2.9,48,1.5,94,31.8073691990895,3300,Success
1,1,2.9,48,2.5,94,32.4594822389393,3360,Success
1,1,2.9,48,0.5,95,29.6578919139971,3100,Success
1,1,2.9,48,1.5,95,32.7980037226491,3400,Success
1,1,2.9,48,2.5,95,33.4504302015295,3460,Success
1,1,2.9,48,0.5,96,30.6473690822002,3180,Success
1,1,2.9,48,1.5,96,33.7891082177308,3480,Success
1,1,2.9,48,2.5,96,34.4418251239305,3540,Success
1,1,2.9,48,0.5,97,31.637404260471,3280,Success
1,1,2.9,48,1.5,97,34.7806483176402,3580,Success
1,1,2.9,48,2.5,97,35.4336348293428,3640,Success
1,1,2.9,48,0.5,98,32.6279544097053,3360,Success
1,1,2.9,48,1.5,98,35.7725929136662,3660,Success
1,1,2.9,48,2.5,98,36.425830145498,3720,Success
1,1,2.9,48,0.5,99,33.6189807868036,3460,Success
1,1,2.9,48,1.5,99,36.7649137793991,3760,Success
1,1,2.9,48,2.5,99,37.418384563251,3820,Success
1,1,2.9,48,0.5,100,34.6104484239507,3540,Success
1,1,2.9,48,1.5,100,37.7575852456705,3840,Success
1,1,2.9,48,2.5,100,38.4112739405249,3900,Success
1,1,2.9,48,0.5,101,35.6023256815351,3640,Success
1,1,2.9,48,1.5,101,38.7505839183618,3940,Success
1,1,2.9,48,2.5,101,39.4044762447582,4000,Success
1,1,2.9,48,0.5,102,36.5945838628854,3720,Success
1,1,2.9,48,1.5,102,39.7438884326481,4020,Success
1,1,2.9,48,2.5,102,40.3979713281548,4080,Success
1,1,2.9,48,0.5,103,37.5871968811151,3820,Success
1,1,2.9,48,1.5,103,40.7374792383233,4120,Success
1,1,2.9,48,2.5,103,41.3917407309797,4180,Success
1,1,2.9,48,0.5,104,38.580140970064,3900,Success
1,1,2.9,48,1.5,104,41.73133841173,4200,Success
1,1,2.9,48,2.5,104,42.3857675089127,4260,Success
1,1,2.9,44,0.5,90,29.3445055578817,3080,Success
1,1,2.9,44,1.5,90,30.1586926550819,3160,Success
1,1,2.9,44,2.5,90,30.3215033757322,3160,Success
1,1,2.9,44,0.5,91,30.3337961733465,3160,Success
1,1,2.9,44,1.5,91,31.1484579568714,3240,Success
1,1,2.9,44,2.5,91,31.3113597991006,3260,Success
1,1,2.9,44,0.5,92,31.3236594271602,3260,Success
1,1,2.9,44,1.5,92,32.1387589097819,3340,Success
1,1,2.9,44,2.5,92,32.3017448625538,3340,Success
1,1,2.9,44,0.5,93,32.3140507966827,3340,Success
1,1,2.9,44,0.5,90,29.3445055578817,3080,Success
1,1,2.9,44,0.5,90,29.3445055578817,3080,Success
1,1,2.9,44,0.5,90,29.3445055578817,3080,Success
1,1,2.9,44,0.5,90,29.3445055578817,3080,Success
1,1,2.9,44,1.5,90,30.1586926550819,3160,Success
1,1,2.9,44,0.5,90,29.3445055578817,3080,Success
1,1.5,2.9,41,0.5,82,23.2700533475655,2520,Success
1,1.5,2.9,41,1.5,82,23.3206261864466,2520,Success
1,1.5,2.9,41,2.5,82,23.3306842504798,2540,Success
1,1.5,2.9,41,0.5,83,24.2544632252772,2620,Success
1,1.5,2.9,41,1.5,83,24.3050895872492,2620,Success
1,1.5,2.9,41,2.5,83,24.3151582631279,2620,Success
1,1.5,2.9,41,0.5,84,25.2398672488372,2700,Success
1,1.5,2.9,41,1.5,84,25.2905421367664,2700,Success
1,1.5,2.9,41,2.5,84,25.3006204346459,2720,Success
1,1.5,2.9,41,0.5,85,26.226173881279,2800,Success
1,1.5,2.9,41,1.5,85,26.2768928973183,2800,Success
1,1.5,2.9,41,2.5,85,26.2869799459565,2800,Success
1,1.5,2.9,41,0.5,86,27.213302419139,2880,Success
1,1.5,2.9,41,1.5,86,27.2640616780634,2880,Success
1,1.5,2.9,41,2.5,86,27.2741567076842,2900,Success
1,1.5,2.9,41,0.5,87,28.2011814453997,2980,Success
1,1.5,2.9,41,1.5,87,28.2519775024674,2980,Success
1,1.5,2.9,41,2.5,87,28.2620798304936,2980,Success
1,1.5,2.9,41,0.5,88,29.1897475386398,3060,Success
1,1.5,2.9,41,1.5,88,29.2405773292326,3060,Success
1,1.5,2.9,41,2.5,88,29.2506863483467,3080,Success
1,1.5,2.9,41,0.5,89,30.1789441905001,3160,Success
1,1.5,2.9,41,1.5,89,30.229804979372,3160,Success
1,1.5,2.9,41,2.5,89,30.2399201474758,3160,Success
1,1.5,2.9,41,0.5,90,31.1687208934839,3240,Success
1,1.5,2.9,41,1.5,90,31.2196102318872,3240,Success
1,1.5,2.9,41,2.5,90,31.2297310636191,3260,Success
1,1.5,2.9,41,0.5,91,32.159032368778,3340,Success
1,1.5,2.9,41,1.5,91,32.209948058085,3340,Success
1,1.5,2.9,41,2.5,91,32.2200741176215,3340,Success
1,1.5,2.9,41,0.5,92,33.149837909766,3420,Success
1,1.5,2.9,41,1.5,92,33.2007779704714,3420,Success
1,1.5,2.9,41,2.5,92,33.2109088653918,3440,Success
1,1.5,2.9,41,0.5,93,34.141100821595,3520,Success
1,1.5,2.9,41,1.5,93,34.1920634667963,3520,Success
1,1.5,2.9,41,2.5,93,34.202198842834,3520,Success
1,1.5,2.9,41,0.5,94,35.1327879408599,3600,Success
1,1.5,2.9,41,1.5,94,35.1837715534828,3600,Success
1,1.5,2.9,41,2.5,94,35.1939110900167,3620,Success
1,1.5,2.9,41,0.5,95,36.1248692224082,3700,Success
1,1.5,2.9,41,1.5,95,36.1758723355763,3700,Success
1,1.5,2.9,41,2.5,95,36.1860157417446,3700,Success
1,1.5,2.9,41,0.5,96,37.1173173826145,3780,Success
1,1.5,2.9,41,1.5,96,37.1683386626704,3780,Success
1,1.5,2.9,41,2.5,96,37.1784856740088,3800,Success
1,1.5,2.9,41,0.5,97,38.1101075903544,3880,Success
1,1.5,2.9,41,1.5,97,38.1611458221245,3880,Success
1,1.5,2.9,41,2.5,97,38.1712961976482,3880,Success
1,1.5,2.9,41,0.5,98,39.1032171984244,3960,Success
1,1.5,2.9,41,1.5,98,39.154271272391,3960,Success
1,1.5,2.9,41,2.5,98,39.1644247920545,3980,Success
1,1.5,2.9,41,0.5,99,40.0966255093857,4060,Success
1,1.5,2.9,41,1.5,99,40.1476944104848,4060,Success
1,1.5,2.9,41,2.5,99,40.1578508729628,4060,Success
1,1.5,2.9,41,0.5,100,41.0903135708073,4140,Success
1,1.5,2.9,41,1.5,100,41.1413963686175,4140,Success
1,1.5,2.9,41,2.5,100,41.1515555893623,4160,Success
1,1.5,2.9,41,0.5,101,42.0842639957044,4240,Success
1,1.5,2.9,41,1.5,101,42.1353598358307,4240,Success
1,1.5,2.9,41,2.5,101,42.1455216453647,4240,Success
1,1.5,2.9,41,0.5,102,43.0784608046382,4320,Success
1,1.5,2.9,41,1.5,102,43.1295689011236,4320,Success
1,1.5,2.9,41,2.5,102,43.1397331435362,4340,Success
1,1.5,2.9,41,0.5,103,44.0728892864964,4420,Success
1,1.5,2.9,41,1.5,103,44.1240089151225,4420,Success
1,1.5,2.9,41,2.5,103,44.1341754467433,4420,Success
1,1.5,2.9,41,0.5,104,45.067535875434,4500,Success
1,1.5,2.9,41,1.5,104,45.1186663677916,4500,Success
1,1.5,2.9,41,2.5,104,45.1288350560149,4520,Success
1,1.5,2.9,42,0.5,82,22.6353131337579,2460,Success
1,1.5,2.9,42,1.5,82,22.837582088319,2480,Success
1,1.5,2.9,42,2.5,82,22.8780767056569,2480,Success
1,1.5,2.9,42,0.5,83,23.6190269546367,2560,Success
1,1.5,2.9,42,1.5,83,23.8215227113978,2580,Success
1,1.5,2.9,42,2.5,83,23.8620621635477,2580,Success
1,1.5,2.9,42,0.5,84,24.6038006066254,2640,Success
1,1.5,2.9,42,1.5,84,24.8065016212669,2660,Success
1,1.5,2.9,42,2.5,84,24.8470816654011,2660,Success
1,1.5,2.9,42,0.5,85,25.5895345942486,2740,Success
1,1.5,2.9,42,1.5,85,25.7924219492029,2760,Success
1,1.5,2.9,42,2.5,85,25.8330388579228,2760,Success
1,1.5,2.9,42,0.5,86,26.5761414178076,2820,Success
1,1.5,2.9,42,1.5,86,26.7791984363469,2840,Success
1,1.5,2.9,42,2.5,86,26.81984892222,2840,Success
1,1.5,2.9,42,0.5,87,27.5635438296667,2920,Success
1,1.5,2.9,42,1.5,87,27.7667557556597,2940,Success
1,1.5,2.9,42,2.5,87,27.8074369085554,2940,Success
1,1.5,2.9,42,0.5,88,28.5516733842686,3000,Success
1,1.5,2.9,42,1.5,88,28.7550271150083,3020,Success
1,1.5,2.9,42,2.5,88,28.7957363497849,3020,Success
1,1.5,2.9,42,0.5,89,29.5404692260713,3100,Success
